round,dataset,auroc,accuracy,tpr_at_fpr,fpr
iter0,anthropic_hh_balanced,0.8223743791732854,0.5060321715817694,0.0878016085790884,0.01
iter0,mt_balanced,0.8030842945484846,0.6870860927152318,0.1390728476821192,0.01
iter0,mts_balanced,0.8658734451054624,0.5,0.0,0.01
iter0,toolace_balanced,0.7320085530369963,0.5258855585831063,0.1662125340599455,0.01
iter0,mean,0.8058351679660571,0.5547509557200269,0.0982717475802883,0.01
iter1,anthropic_hh_balanced,0.8722875892157638,0.5871313672922251,0.2841823056300268,0.01
iter1,mt_balanced,0.9642504714705497,0.8857615894039735,0.3609271523178808,0.01
iter1,mts_balanced,0.8818280151433207,0.6976744186046512,0.0,0.01
iter1,toolace_balanced,0.8550067191827098,0.5245231607629428,0.2316076294277929,0.01
iter1,mean,0.8933431987530859,0.6737726340159481,0.2191792718439251,0.01
iter2,anthropic_hh_balanced,0.7941386680706394,0.532171581769437,0.1916890080428954,0.01
iter2,mt_balanced,0.9650070172360862,0.9172185430463576,0.5529801324503312,0.01
iter2,mts_balanced,0.9307733910221742,0.7325581395348837,0.0,0.01
iter2,toolace_balanced,0.7583024597405875,0.5122615803814714,0.1798365122615803,0.01
iter2,mean,0.8620553840173718,0.6735524611830375,0.2311264131887017,0.01
iter3,anthropic_hh_balanced,0.8533155380977366,0.5375335120643432,0.225201072386059,0.01
iter3,mt_balanced,0.9668709705714662,0.9172185430463576,0.5198675496688742,0.01
iter3,mts_balanced,0.9340183883180097,0.6976744186046512,0.0,0.01
iter3,toolace_balanced,0.7504992983836838,0.5177111716621253,0.1553133514986376,0.01
iter3,mean,0.8761760488427242,0.6675344113443693,0.2250954933883927,0.01
iter4,anthropic_hh_balanced,0.8037347533583941,0.5559651474530831,0.1541554959785522,0.01
iter4,mt_balanced,0.962973115214245,0.8741721854304636,0.6490066225165563,0.01
iter4,mts_balanced,0.9442942130881556,0.6744186046511628,0.0,0.01
iter4,toolace_balanced,0.7061489802433755,0.547683923705722,0.1307901907356948,0.01
iter4,mean,0.8542877654760426,0.6630599653101079,0.2334880773077008,0.01
iter5,anthropic_hh_balanced,0.8092880528142946,0.5546246648793566,0.1621983914209115,0.01
iter5,mt_balanced,0.9437140914872156,0.8609271523178808,0.0,0.01
iter5,mts_balanced,0.9494321254732287,0.686046511627907,0.0,0.01
iter5,toolace_balanced,0.7463972559006302,0.5231607629427792,0.1662125340599455,0.01
iter5,mean,0.8622078814188423,0.6561897729419808,0.0821027313702142,0.01
iter6,anthropic_hh_balanced,0.8003738886213515,0.542225201072386,0.1749329758713136,0.01
iter6,mt_balanced,0.9446679970176748,0.8625827814569537,0.4900662251655629,0.01
iter6,mts_balanced,0.9442942130881558,0.6976744186046512,0.0,0.01
iter6,toolace_balanced,0.7514941828954109,0.5217983651226158,0.1008174386920981,0.01
iter6,mean,0.8602075704056482,0.6560701915641516,0.1914541599322436,0.01
iter7,anthropic_hh_balanced,0.8434681123274083,0.5760723860589813,0.2513404825737265,0.01
iter7,mt_balanced,0.9470253497653612,0.8509933774834437,0.4304635761589404,0.01
iter7,mts_balanced,0.9526771227690644,0.6627906976744186,0.0,0.01
iter7,toolace_balanced,0.7365709152195057,0.5231607629427792,0.0735694822888283,0.01
iter7,mean,0.8699353750203349,0.6532543060399056,0.1888433852553738,0.01
iter8,anthropic_hh_balanced,0.8464064824731004,0.5707104557640751,0.2024128686327077,0.01
iter8,mt_balanced,0.9303977895706328,0.8228476821192053,0.304635761589404,0.01
iter8,mts_balanced,0.9367225527312062,0.6162790697674418,0.0,0.01
iter8,toolace_balanced,0.7442961192079531,0.5299727520435967,0.0926430517711171,0.01
iter8,mean,0.8644557359957231,0.6349524899235798,0.1499229204983072,0.01
iter9,anthropic_hh_balanced,0.843975285526382,0.5733914209115282,0.1970509383378016,0.01
iter9,mt_balanced,0.9168347879478972,0.8079470198675497,0.2549668874172185,0.01
iter9,mts_balanced,0.9334775554353704,0.6162790697674418,0.0,0.01
iter9,toolace_balanced,0.7172226388197998,0.5258855585831063,0.0980926430517711,0.01
iter9,mean,0.8528775669323624,0.6308757672824065,0.1375276172016978,0.01
iter10,anthropic_hh_balanced,0.8490068120233738,0.5804289544235925,0.1420911528150134,0.01
iter10,mt_balanced,0.9328538222007808,0.8228476821192053,0.2947019867549669,0.01
iter10,mts_balanced,0.9348296376419688,0.6744186046511628,0.0,0.01
iter10,toolace_balanced,0.7335157288271499,0.5422343324250681,0.1307901907356948,0.01
iter10,mean,0.8625515001733183,0.6549823934047572,0.1418958325764188,0.01
