dataset,auroc,accuracy,tpr_at_fpr,fpr,arch,run,arm,n_kept,n_dropped,n_excluded,init_seed
eval_ai_dilemmas,0.9820501730103807,0.7867647058823529,0.7941176470588235,0.01,linear_then_softmax,far_s303,far,725,81,72,303
eval_ant_hh,0.7547337937179773,0.6492537313432836,0.0,0.01,linear_then_softmax,far_s303,far,725,81,72,303
eval_balanced_refusal,0.859875,0.725,0.645,0.01,linear_then_softmax,far_s303,far,725,81,72,303
eval_daily_dilemmas,0.980268638067472,0.8826530612244898,0.40816326530612246,0.01,linear_then_softmax,far_s303,far,725,81,72,303
mean,0.8942319011989575,0.7609178746125316,0.46182022809123646,0.01,linear_then_softmax,far_s303,far,725,81,72,303
