dataset,auroc,accuracy,tpr_at_fpr,fpr,arch,run,arm,n_kept,n_dropped,n_excluded,init_seed
eval_ai_dilemmas,0.7045847750865053,0.5,0.0,0.01,attention,neardraw_d1_s42,neardraw,725,81,72,42
eval_ant_hh,0.7703274671419024,0.7014925373134329,0.0,0.01,attention,neardraw_d1_s42,neardraw,725,81,72,42
eval_balanced_refusal,0.9151125000000001,0.81,0.49,0.01,attention,neardraw_d1_s42,neardraw,725,81,72,42
eval_daily_dilemmas,0.8987921699291962,0.8112244897959183,0.30612244897959184,0.01,attention,neardraw_d1_s42,neardraw,725,81,72,42
mean,0.8222042280394011,0.7056792567773378,0.19903061224489796,0.01,attention,neardraw_d1_s42,neardraw,725,81,72,42
