dataset,auroc,accuracy,tpr_at_fpr,fpr,arch,run,arm,n_kept,n_dropped,n_excluded,init_seed
eval_ai_dilemmas,0.625,0.5,0.0,0.01,pre_mean,far_s404,far,725,81,72,404
eval_ant_hh,0.7852528402762308,0.7238805970149254,0.0,0.01,pre_mean,far_s404,far,725,81,72,404
eval_balanced_refusal,0.8687625,0.775,0.0,0.01,pre_mean,far_s404,far,725,81,72,404
eval_daily_dilemmas,0.8108079966680549,0.6989795918367347,0.15306122448979592,0.01,pre_mean,far_s404,far,725,81,72,404
mean,0.7724558342360713,0.674465047212915,0.03826530612244898,0.01,pre_mean,far_s404,far,725,81,72,404
