dataset,auroc,accuracy,tpr_at_fpr,fpr,arch,run,arm,n_kept,n_dropped,n_excluded,init_seed
eval_ai_dilemmas,0.6254325259515571,0.5073529411764706,0.0,0.01,pre_mean,full_s404,full,806,0,72,404
eval_ant_hh,0.79583426152818,0.7014925373134329,0.0,0.01,pre_mean,full_s404,full,806,0,72,404
eval_balanced_refusal,0.8757874999999999,0.78,0.0,0.01,pre_mean,full_s404,full,806,0,72,404
eval_daily_dilemmas,0.7883173677634318,0.6989795918367347,0.0,0.01,pre_mean,full_s404,full,806,0,72,404
mean,0.7713429138107922,0.6719562675816595,0.0,0.01,pre_mean,full_s404,full,806,0,72,404
