dataset,auroc,accuracy,tpr_at_fpr,fpr,arch,run,arm,n_kept,n_dropped,n_excluded,init_seed
eval_ai_dilemmas,0.6268382352941176,0.5,0.0,0.01,pre_mean,near_s404,near,725,81,72,404
eval_ant_hh,0.7914903096458009,0.7313432835820896,0.0,0.01,pre_mean,near_s404,near,725,81,72,404
eval_balanced_refusal,0.8790374999999999,0.7925,0.275,0.01,pre_mean,near_s404,near,725,81,72,404
eval_daily_dilemmas,0.799198250728863,0.6989795918367347,0.0,0.01,pre_mean,near_s404,near,725,81,72,404
mean,0.7741410739171954,0.6807057188547061,0.06875,0.01,pre_mean,near_s404,near,725,81,72,404
