round,dataset,auroc,accuracy,tpr_at_fpr,fpr
iter0,eval_ai_dilemmas,0.5129757785467128,0.5,0.014705882352941176,0.01
iter0,eval_ant_hh,0.6394519937625307,0.6044776119402985,0.0,0.01
iter0,eval_balanced_refusal,0.79035,0.7,0.305,0.01
iter0,eval_daily_dilemmas,0.5207725947521866,0.5204081632653061,0.02040816326530612,0.01
iter0,mean,0.6158875917653576,0.5812214438014012,0.08502851140456183,0.01
iter1,eval_ai_dilemmas,0.8952205882352942,0.5220588235294118,0.0,0.01
iter1,eval_ant_hh,0.7547337937179773,0.6940298507462687,0.0,0.01
iter1,eval_balanced_refusal,0.71665,0.68,0.24,0.01
iter1,eval_daily_dilemmas,0.7548417326114119,0.5459183673469388,0.030612244897959183,0.01
iter1,mean,0.7803615286411708,0.6105017604056548,0.06765306122448979,0.01
iter2,eval_ai_dilemmas,0.876189446366782,0.5,0.3235294117647059,0.01
iter2,eval_ant_hh,0.7370238360436623,0.6865671641791045,0.0,0.01
iter2,eval_balanced_refusal,0.7908,0.7,0.435,0.01
iter2,eval_daily_dilemmas,0.7075697625989171,0.5357142857142857,0.01020408163265306,0.01
iter2,mean,0.7778957612523404,0.6055703624733475,0.19218337334933974,0.01
iter3,eval_ai_dilemmas,0.8700259515570934,0.5,0.3235294117647059,0.01
iter3,eval_ant_hh,0.7433726887948318,0.6865671641791045,0.0,0.01
iter3,eval_balanced_refusal,0.7645124999999999,0.6975,0.36,0.01
iter3,eval_daily_dilemmas,0.7606205747605164,0.5408163265306123,0.01020408163265306,0.01
iter3,mean,0.7846329287781103,0.6062208726774292,0.17343337334933975,0.01
