round,dataset,auroc,accuracy,tpr_at_fpr,fpr
iter0,anthropic_hh_balanced,0.8795461406320753,0.6142761394101877,0.0,0.01
iter0,mt_balanced,0.8876090960922766,0.5480132450331126,0.1390728476821192,0.01
iter0,mts_balanced,0.8799351000540833,0.7325581395348837,0.0,0.01
iter0,toolace_balanced,0.6999420888120039,0.5640326975476839,0.09264305177111716,0.01
iter0,mean,0.8367581063976098,0.6147200553814669,0.057928974863309085,0.01
iter1,anthropic_hh_balanced,0.965641149580605,0.8900804289544236,0.5207774798927614,0.01
iter1,mt_balanced,0.8643370904784877,0.6738410596026491,0.2980132450331126,0.01
iter1,mts_balanced,0.9110329908058409,0.8488372093023255,0.0,0.01
iter1,toolace_balanced,0.7011559964065365,0.5299727520435967,0.10899182561307902,0.01
iter1,mean,0.8605418068178675,0.7356828624757487,0.23194563763473824,0.01
iter2,anthropic_hh_balanced,0.9682686571455268,0.8880697050938338,0.4792225201072386,0.01
iter2,mt_balanced,0.8905091881935001,0.7433774834437086,0.26158940397350994,0.01
iter2,mts_balanced,0.9391563007030828,0.872093023255814,0.0,0.01
iter2,toolace_balanced,0.848068513390106,0.5354223433242506,0.1880108991825613,0.01
iter2,mean,0.9115006648580539,0.7597406387794017,0.23220570581582745,0.01
iter3,anthropic_hh_balanced,0.9724765325704922,0.921916890080429,0.6126005361930295,0.01
iter3,mt_balanced,0.8748245690978466,0.7698675496688742,0.28807947019867547,0.01
iter3,mts_balanced,0.924283396430503,0.8372093023255814,0.0,0.01
iter3,toolace_balanced,0.8053701490099414,0.5299727520435967,0.1880108991825613,0.01
iter3,mean,0.8942386617771958,0.7647416235296203,0.27217272639356654,0.01
iter4,anthropic_hh_balanced,0.9516655855357259,0.8324396782841823,0.3820375335120643,0.01
iter4,mt_balanced,0.872390465330468,0.75,0.25496688741721857,0.01
iter4,mts_balanced,0.9186046511627907,0.7558139534883721,0.0,0.01
iter4,toolace_balanced,0.8053144651753297,0.5204359673024523,0.16348773841961853,0.01
iter4,mean,0.8869937918010786,0.7146723997687516,0.20012303983722535,0.01
iter5,anthropic_hh_balanced,0.9561557978566655,0.835455764075067,0.4075067024128686,0.01
iter5,mt_balanced,0.8764198938643042,0.7996688741721855,0.10596026490066225,0.01
iter5,mts_balanced,0.8902109248242293,0.7674418604651163,0.0,0.01
iter5,toolace_balanced,0.8334979100000741,0.5190735694822888,0.1307901907356948,0.01
iter5,mean,0.8890711316363182,0.7304100170486645,0.16106428951230645,0.01
iter6,anthropic_hh_balanced,0.942634398651611,0.7871983914209115,0.33646112600536193,0.01
iter6,mt_balanced,0.8759484233147667,0.7963576158940397,0.09933774834437085,0.01
iter6,mts_balanced,0.8972417522985398,0.7674418604651163,0.0,0.01
iter6,toolace_balanced,0.8168224576617245,0.5095367847411444,0.15803814713896458,0.01
iter6,mean,0.8831617579816604,0.715133663130303,0.14845925537217436,0.01
iter7,anthropic_hh_balanced,0.9616661964795263,0.8847184986595175,0.5093833780160858,0.01
iter7,mt_balanced,0.8925047147054954,0.7814569536423841,0.0,0.01
iter7,mts_balanced,0.918334234721471,0.8604651162790697,0.0,0.01
iter7,toolace_balanced,0.7916756379511318,0.5272479564032697,0.14986376021798364,0.01
iter7,mean,0.8910451959644061,0.7634721312460602,0.16481178455851736,0.01
iter8,anthropic_hh_balanced,0.9720378659373675,0.9121983914209115,0.6126005361930295,0.01
iter8,mt_balanced,0.896764396298408,0.8062913907284768,0.12251655629139073,0.01
iter8,mts_balanced,0.9156300703082747,0.7558139534883721,0.0,0.01
iter8,toolace_balanced,0.8087965609663744,0.5340599455040872,0.19618528610354224,0.01
iter8,mean,0.898307223377606,0.7520909202854619,0.2328255946469906,0.01
iter9,anthropic_hh_balanced,0.9552730739098246,0.8800268096514745,0.49195710455764075,0.01
iter9,mt_balanced,0.8824996710670584,0.7715231788079471,0.0,0.01
iter9,mts_balanced,0.9323958896700919,0.9069767441860465,0.0,0.01
iter9,toolace_balanced,0.8202748554076429,0.5435967302452316,0.2016348773841962,0.01
iter9,mean,0.8976108725136545,0.7755308657226749,0.17339799548545923,0.01
iter10,anthropic_hh_balanced,0.9583008395086574,0.8944369973190348,0.49195710455764075,0.01
iter10,mt_balanced,0.9114238410596027,0.8443708609271523,0.33112582781456956,0.01
iter10,mts_balanced,0.9453758788534342,0.9069767441860465,0.0,0.01
iter10,toolace_balanced,0.8111649800651871,0.5449591280653951,0.1989100817438692,0.01
iter10,mean,0.9065663848717204,0.7976859326244071,0.2554982535290199,0.01
