round,dataset,auroc,accuracy,tpr_at_fpr,fpr
iter0,anthropic_hh_balanced,0.9259906723256834,0.8294235924932976,0.34986595174262736,0.01
iter0,mt_balanced,0.8494090171483707,0.7665562913907285,0.1986754966887417,0.01
iter0,mts_balanced,0.937533802055165,0.5348837209302325,0.0,0.01
iter0,toolace_balanced,0.7236708268678214,0.5217983651226158,0.11716621253405994,0.01
iter0,mean,0.8591510795992601,0.6631654924842185,0.16642691524135725,0.01
iter1,anthropic_hh_balanced,0.9718377369204121,0.896112600536193,0.564343163538874,0.01
iter1,mt_balanced,0.8690408315424762,0.7764900662251656,0.06291390728476821,0.01
iter1,mts_balanced,0.921308815575987,0.6976744186046512,0.0,0.01
iter1,toolace_balanced,0.8273838249597221,0.5381471389645777,0.2098092643051771,0.01
iter1,mean,0.8973928022496493,0.7271060560826468,0.20926658378220483,0.01
iter2,anthropic_hh_balanced,0.9738064583947272,0.9111930294906166,0.660857908847185,0.01
iter2,mt_balanced,0.8847747905793605,0.6738410596026491,0.06622516556291391,0.01
iter2,mts_balanced,0.9369929691725257,0.627906976744186,0.0,0.01
iter2,toolace_balanced,0.8080244117930937,0.5286103542234333,0.23978201634877383,0.01
iter2,mean,0.9008996574849268,0.6853878550152213,0.24171627268971818,0.01
iter3,anthropic_hh_balanced,0.9740182672196307,0.881367292225201,0.6394101876675603,0.01
iter3,mt_balanced,0.876079996491382,0.6390728476821192,0.09933774834437085,0.01
iter3,mts_balanced,0.9405083829096809,0.5930232558139535,0.0,0.01
iter3,toolace_balanced,0.7981423872773574,0.5217983651226158,0.1771117166212534,0.01
iter3,mean,0.8971872584745126,0.6588154402109724,0.22896491315829615,0.01
iter4,anthropic_hh_balanced,0.9691361074973586,0.899798927613941,0.5777479892761395,0.01
iter4,mt_balanced,0.8681198193061709,0.7913907284768212,0.1357615894039735,0.01
iter4,mts_balanced,0.9413196322336397,0.7674418604651163,0.0,0.01
iter4,toolace_balanced,0.807905619612589,0.5381471389645777,0.14713896457765668,0.01
iter4,mean,0.8966202946624395,0.749194663880114,0.21516213581444243,0.01
iter5,anthropic_hh_balanced,0.9302450423707493,0.8622654155495979,0.0,0.01
iter5,mt_balanced,0.8546280864874347,0.7963576158940397,0.0,0.01
iter5,mts_balanced,0.9250946457544619,0.813953488372093,0.0,0.01
iter5,toolace_balanced,0.7483573268789581,0.5463215258855586,0.07901907356948229,0.01
iter5,mean,0.864581275372901,0.7547245114253223,0.019754768392370572,0.01
iter6,anthropic_hh_balanced,0.9000471235328364,0.7761394101876675,0.27680965147453085,0.01
iter6,mt_balanced,0.8689147405815535,0.7665562913907285,0.0,0.01
iter6,mts_balanced,0.9305029745808545,0.8255813953488372,0.0,0.01
iter6,toolace_balanced,0.7810437377959596,0.5422343324250681,0.09536784741144415,0.01
iter6,mean,0.8701271441228009,0.7276278573380753,0.09304437472149375,0.01
iter7,anthropic_hh_balanced,0.9561104262950212,0.8659517426273459,0.5764075067024129,0.01
iter7,mt_balanced,0.8833000745581334,0.8096026490066225,0.09271523178807947,0.01
iter7,mts_balanced,0.9294213088155759,0.7790697674418605,0.0,0.01
iter7,toolace_balanced,0.787172671858875,0.5299727520435967,0.09264305177111716,0.01
iter7,mean,0.8890011203819013,0.7461492277798564,0.1904414475654024,0.01
iter8,anthropic_hh_balanced,0.9482514878278433,0.8388069705093834,0.5475871313672922,0.01
iter8,mt_balanced,0.8699015394061664,0.7913907284768212,0.0,0.01
iter8,mts_balanced,0.9221200648999459,0.7906976744186046,0.0,0.01
iter8,toolace_balanced,0.8009562770530629,0.5463215258855586,0.04087193460490463,0.01
iter8,mean,0.8853073422967547,0.7418042248225919,0.14711476649304922,0.01
iter9,anthropic_hh_balanced,0.9435056674021951,0.8424932975871313,0.47319034852546915,0.01
iter9,mt_balanced,0.876957151002149,0.7913907284768212,0.0,0.01
iter9,mts_balanced,0.921308815575987,0.7906976744186046,0.0,0.01
iter9,toolace_balanced,0.7960820853967286,0.5422343324250681,0.051771117166212535,0.01
iter9,mean,0.884463429844265,0.7417040082269063,0.13124036642292042,0.01
iter10,anthropic_hh_balanced,0.9504028186071918,0.8857238605898123,0.6219839142091153,0.01
iter10,mt_balanced,0.878744353317837,0.7235099337748344,0.0,0.01
iter10,mts_balanced,0.961060032449973,0.872093023255814,0.0,0.01
iter10,toolace_balanced,0.8013237903614994,0.5994550408719346,0.05722070844686648,0.01
iter10,mean,0.8978827486841253,0.7701954646230987,0.16980115566399542,0.01
