arm,tau,prob_threshold,cohort,rate
gptoss120b,-0.25,0.43782349911420193,source_fp_hunt,0.8466666666666667
gptoss120b,0.0,0.5,source_fp_hunt,0.8133333333333334
gptoss120b,0.25,0.5621765008857981,source_fp_hunt,0.7683333333333333
gptoss120b,0.5,0.6224593312018546,source_fp_hunt,0.7333333333333333
gptoss120b,0.75,0.679178699175393,source_fp_hunt,0.7016666666666667
gptoss120b,1.0,0.7310585786300049,source_fp_hunt,0.6583333333333333
gptoss120b,1.25,0.7772998611746911,source_fp_hunt,0.6266666666666667
gptoss120b,1.5,0.8175744761936437,source_fp_hunt,0.5533333333333333
gptoss120b,1.75,0.8519528019683106,source_fp_hunt,0.49166666666666664
gptoss120b,2.0,0.8807970779778823,source_fp_hunt,0.45
gptoss120b,2.25,0.9046505351008906,source_fp_hunt,0.40166666666666667
gptoss120b,2.5,0.9241418199787566,source_fp_hunt,0.3516666666666667
gptoss120b,2.75,0.9399133498259924,source_fp_hunt,0.31333333333333335
gptoss120b,3.0,0.9525741268224334,source_fp_hunt,0.2733333333333333
gptoss120b,3.25,0.9626731126558706,source_fp_hunt,0.24666666666666667
gptoss120b,3.5,0.9706877692486436,source_fp_hunt,0.21166666666666667
gptoss120b,3.75,0.9770226300899744,source_fp_hunt,0.18333333333333332
gptoss120b,4.0,0.9820137900379085,source_fp_hunt,0.16333333333333333
gptoss120b,4.25,0.9859363729567544,source_fp_hunt,0.14166666666666666
gptoss120b,4.5,0.9890130573694068,source_fp_hunt,0.125
gptoss120b,4.75,0.991422514586288,source_fp_hunt,0.10833333333333334
gptoss120b,5.0,0.9933071490757153,source_fp_hunt,0.09166666666666666
gptoss120b,5.25,0.9947798743064417,source_fp_hunt,0.075
gptoss120b,5.5,0.995929862284104,source_fp_hunt,0.06333333333333334
gptoss120b,5.75,0.9968273171575148,source_fp_hunt,0.056666666666666664
gptoss120b,6.0,0.9975273768433653,source_fp_hunt,0.05333333333333334
gptoss120b,6.25,0.9980732653366725,source_fp_hunt,0.04666666666666667
gptoss120b,6.5,0.998498817743263,source_fp_hunt,0.045
gptoss120b,6.75,0.9988304897349445,source_fp_hunt,0.041666666666666664
gptoss120b,7.0,0.9990889488055994,source_fp_hunt,0.03333333333333333
gptoss120b,7.25,0.9992903296008995,source_fp_hunt,0.03
gptoss120b,7.5,0.9994472213630764,source_fp_hunt,0.028333333333333332
gptoss120b,7.75,0.9995694429186754,source_fp_hunt,0.02666666666666667
gptoss120b,8.0,0.9996646498695336,source_fp_hunt,0.016666666666666666
gptoss120b,8.25,0.9997388096809043,source_fp_hunt,0.013333333333333334
