concept,arm,vintage,seed,dataset,n_rows,auroc_pipeline,auroc_rank
instructions,deepseekv4pro,1,48,mm_substitution,200,0.39895,0.39895
instructions,deepseekv4pro,1,49,mm_substitution,200,0.3832,0.3832
instructions,deepseekv4pro,1,50,mm_substitution,200,0.41395,0.41395
instructions,deepseekv4pro,1,51,mm_substitution,200,0.40080000000000005,0.40080000000000005
instructions,deepseekv4pro,2,42,mm_substitution,200,0.46449999999999997,0.46454999999999996
instructions,deepseekv4pro,2,43,mm_substitution,200,0.47395,0.47400000000000003
instructions,deepseekv4pro,2,44,mm_substitution,200,0.4598,0.4598
instructions,deepseekv4pro,2,45,mm_substitution,200,0.48080000000000006,0.48100000000000004
instructions,deepseekv4pro,2,46,mm_substitution,200,0.4246,0.42495000000000005
instructions,deepseekv4pro,2,47,mm_substitution,200,0.44595,0.44580000000000003
instructions,deepseekv4pro,2,48,mm_substitution,200,0.50455,0.5045000000000001
instructions,deepseekv4pro,2,49,mm_substitution,200,0.43284999999999996,0.43339999999999995
instructions,deepseekv4pro,2,50,mm_substitution,200,0.45735000000000003,0.45730000000000004
instructions,deepseekv4pro,2,51,mm_substitution,200,0.48695,0.48705
instructions,deepseekv4pro,3,42,mm_substitution,200,0.32275,0.32265
instructions,deepseekv4pro,3,43,mm_substitution,200,0.35385,0.3537
instructions,deepseekv4pro,3,44,mm_substitution,200,0.3195,0.31944999999999996
instructions,deepseekv4pro,3,45,mm_substitution,200,0.33694999999999997,0.33694999999999997
instructions,deepseekv4pro,3,46,mm_substitution,200,0.31405000000000005,0.31405
instructions,deepseekv4pro,3,47,mm_substitution,200,0.3416,0.34155
instructions,deepseekv4pro,3,48,mm_substitution,200,0.34265,0.3426
instructions,deepseekv4pro,3,49,mm_substitution,200,0.3325,0.3325
instructions,deepseekv4pro,3,50,mm_substitution,200,0.324,0.324
instructions,deepseekv4pro,3,51,mm_substitution,200,0.31325000000000003,0.3131
instructions,gptoss120b,0,42,mm_substitution,200,0.42985,0.4292
instructions,gptoss120b,0,43,mm_substitution,200,0.4507,0.45110000000000006
instructions,gptoss120b,0,44,mm_substitution,200,0.47255,0.47175
instructions,gptoss120b,0,45,mm_substitution,200,0.4592,0.45904999999999996
instructions,gptoss120b,0,46,mm_substitution,200,0.4342,0.43454999999999994
instructions,gptoss120b,0,47,mm_substitution,200,0.39180000000000004,0.39505
instructions,gptoss120b,0,48,mm_substitution,200,0.51475,0.5157
instructions,gptoss120b,0,49,mm_substitution,200,0.39060000000000006,0.39030000000000004
instructions,gptoss120b,0,50,mm_substitution,200,0.46509999999999996,0.46445
instructions,gptoss120b,0,51,mm_substitution,200,0.38375000000000004,0.38375
instructions,gptoss120b,1,42,mm_substitution,200,0.4515,0.45135
instructions,gptoss120b,1,43,mm_substitution,200,0.44965,0.44955
instructions,gptoss120b,1,44,mm_substitution,200,0.4491,0.44915000000000005
instructions,gptoss120b,1,45,mm_substitution,200,0.45305000000000006,0.45300000000000007
instructions,gptoss120b,1,46,mm_substitution,200,0.46835,0.46845
instructions,gptoss120b,1,47,mm_substitution,200,0.43555000000000005,0.43565000000000004
instructions,gptoss120b,1,48,mm_substitution,200,0.47630000000000006,0.47625
instructions,gptoss120b,1,49,mm_substitution,200,0.45494999999999997,0.45494999999999997
instructions,gptoss120b,1,50,mm_substitution,200,0.44994999999999996,0.44975
instructions,gptoss120b,1,51,mm_substitution,200,0.45399999999999996,0.45420000000000005
instructions,gptoss120b,2,42,mm_substitution,200,0.41685000000000005,0.41705
instructions,gptoss120b,2,43,mm_substitution,200,0.4478,0.4479
instructions,gptoss120b,2,44,mm_substitution,200,0.44465,0.44465000000000005
instructions,gptoss120b,2,45,mm_substitution,200,0.40045000000000003,0.4005
instructions,gptoss120b,2,46,mm_substitution,200,0.40825000000000006,0.4081
instructions,gptoss120b,2,47,mm_substitution,200,0.4026,0.40270000000000006
instructions,gptoss120b,2,48,mm_substitution,200,0.44255,0.4425
instructions,gptoss120b,2,49,mm_substitution,200,0.4215,0.42140000000000005
instructions,gptoss120b,2,50,mm_substitution,200,0.43535,0.43544999999999995
instructions,gptoss120b,2,51,mm_substitution,200,0.4552,0.4553
instructions,gptoss120b,3,42,mm_substitution,200,0.47435000000000005,0.47445000000000004
instructions,gptoss120b,3,43,mm_substitution,200,0.46415,0.4642
instructions,gptoss120b,3,44,mm_substitution,200,0.46509999999999996,0.46509999999999996
instructions,gptoss120b,3,45,mm_substitution,200,0.4707,0.47065
instructions,gptoss120b,3,46,mm_substitution,200,0.4725,0.47240000000000004
instructions,gptoss120b,3,47,mm_substitution,200,0.452,0.4519000000000001
instructions,gptoss120b,3,48,mm_substitution,200,0.474,0.47395
instructions,gptoss120b,3,49,mm_substitution,200,0.4608,0.46074999999999994
instructions,gptoss120b,3,50,mm_substitution,200,0.4854,0.48545
instructions,gptoss120b,3,51,mm_substitution,200,0.4922,0.4921
instructions,deepseekv4pro,0,42,oig_context_drift,194,0.5207248379211393,0.5205654160909767
instructions,deepseekv4pro,0,43,oig_context_drift,194,0.5246041024550963,0.5247103836752045
instructions,deepseekv4pro,0,44,oig_context_drift,194,0.5229567435434159,0.5229567435434158
instructions,deepseekv4pro,0,45,oig_context_drift,194,0.5399617387607609,0.5400680199808694
instructions,deepseekv4pro,0,46,oig_context_drift,194,0.5164735891168031,0.5164735891168031
instructions,deepseekv4pro,0,47,oig_context_drift,194,0.5227441811031991,0.5228504623233076
instructions,deepseekv4pro,0,48,oig_context_drift,194,0.5186523541290253,0.5187054947390797
instructions,deepseekv4pro,0,49,oig_context_drift,194,0.5265171644170475,0.5264108831969391
instructions,deepseekv4pro,0,50,oig_context_drift,194,0.5218407907322775,0.5218407907322775
instructions,deepseekv4pro,0,51,oig_context_drift,194,0.5264108831969391,0.5263046019768306
instructions,deepseekv4pro,1,42,oig_context_drift,194,0.49431395472420026,0.49431395472420026
instructions,deepseekv4pro,1,43,oig_context_drift,194,0.5356573493463705,0.5356573493463705
instructions,deepseekv4pro,1,44,oig_context_drift,194,0.5419810819428207,0.5418748007227123
instructions,deepseekv4pro,1,45,oig_context_drift,194,0.5283239451588904,0.528217663938782
instructions,deepseekv4pro,1,46,oig_context_drift,194,0.5,0.5
instructions,deepseekv4pro,1,47,oig_context_drift,194,0.5249760867254756,0.5249760867254756
instructions,deepseekv4pro,1,48,oig_context_drift,194,0.49814007864810284,0.49814007864810284
instructions,deepseekv4pro,1,49,oig_context_drift,194,0.521149962801573,0.521149962801573
instructions,deepseekv4pro,1,50,oig_context_drift,194,0.5306621320012753,0.5306621320012753
instructions,deepseekv4pro,1,51,oig_context_drift,194,0.5069614199171006,0.5070145605271549
instructions,deepseekv4pro,2,42,oig_context_drift,194,0.516207886066532,0.516207886066532
instructions,deepseekv4pro,2,43,oig_context_drift,194,0.51200977787225,0.51200977787225
instructions,deepseekv4pro,2,44,oig_context_drift,194,0.517748963758104,0.5177489637581039
instructions,deepseekv4pro,2,45,oig_context_drift,194,0.5144542459347433,0.5144542459347433
instructions,deepseekv4pro,2,46,oig_context_drift,194,0.5233818684238495,0.5233818684238495
instructions,deepseekv4pro,2,47,oig_context_drift,194,0.5171112764374536,0.5171644170475077
instructions,deepseekv4pro,2,48,oig_context_drift,194,0.5102561377404613,0.5103092783505154
instructions,deepseekv4pro,2,49,oig_context_drift,194,0.5088213412689977,0.5087682006589436
instructions,deepseekv4pro,2,50,oig_context_drift,194,0.5145073865447976,0.5145073865447976
instructions,deepseekv4pro,2,51,oig_context_drift,194,0.5275799766181316,0.5276331172281858
instructions,deepseekv4pro,3,42,oig_context_drift,194,0.5014347964714635,0.5015942183016261
instructions,deepseekv4pro,3,43,oig_context_drift,194,0.5315655223721969,0.5317249442023595
instructions,deepseekv4pro,3,44,oig_context_drift,194,0.49681156339674776,0.4968115633967478
instructions,deepseekv4pro,3,45,oig_context_drift,194,0.50366670209374,0.50366670209374
instructions,deepseekv4pro,3,46,oig_context_drift,194,0.4919226272717611,0.49181634605165264
instructions,deepseekv4pro,3,47,oig_context_drift,194,0.5254543522159634,0.525613774046126
instructions,deepseekv4pro,3,48,oig_context_drift,194,0.48703369114677436,0.4870336911467743
instructions,deepseekv4pro,3,49,oig_context_drift,194,0.5267297268572644,0.5266234456371559
instructions,deepseekv4pro,3,50,oig_context_drift,194,0.5031884366032522,0.5030290147730896
instructions,deepseekv4pro,3,51,oig_context_drift,194,0.49978743755978317,0.49994685938994576
instructions,gptoss120b,0,42,oig_context_drift,194,0.5207248379211393,0.5205654160909767
instructions,gptoss120b,0,43,oig_context_drift,194,0.5246041024550963,0.5247103836752045
instructions,gptoss120b,0,44,oig_context_drift,194,0.5229567435434159,0.5229567435434158
instructions,gptoss120b,0,45,oig_context_drift,194,0.5399617387607609,0.5400680199808694
instructions,gptoss120b,0,46,oig_context_drift,194,0.5164735891168031,0.5164735891168031
instructions,gptoss120b,0,47,oig_context_drift,194,0.5227441811031991,0.5228504623233076
instructions,gptoss120b,0,48,oig_context_drift,194,0.5186523541290253,0.5187054947390797
instructions,gptoss120b,0,49,oig_context_drift,194,0.5265171644170475,0.5264108831969391
instructions,gptoss120b,0,50,oig_context_drift,194,0.5218407907322775,0.5218407907322775
instructions,gptoss120b,0,51,oig_context_drift,194,0.5264108831969391,0.5263046019768306
instructions,gptoss120b,1,42,oig_context_drift,194,0.5839090232755872,0.5839090232755872
instructions,gptoss120b,1,43,oig_context_drift,194,0.5740248698055054,0.5740248698055054
instructions,gptoss120b,1,44,oig_context_drift,194,0.566106918907429,0.5661600595174833
instructions,gptoss120b,1,45,oig_context_drift,194,0.5639812945052609,0.5639812945052609
instructions,gptoss120b,1,46,oig_context_drift,194,0.5563290466574556,0.5563821872675098
instructions,gptoss120b,1,47,oig_context_drift,194,0.5824742268041236,0.5825273674141779
instructions,gptoss120b,1,48,oig_context_drift,194,0.570517589541928,0.570517589541928
instructions,gptoss120b,1,49,oig_context_drift,194,0.5840684451057498,0.5840684451057498
instructions,gptoss120b,1,50,oig_context_drift,194,0.562440216813689,0.562440216813689
instructions,gptoss120b,1,51,oig_context_drift,194,0.5672228717185673,0.5673291529386757
instructions,gptoss120b,2,42,oig_context_drift,194,0.5347008183653948,0.5345945371452865
instructions,gptoss120b,2,43,oig_context_drift,194,0.536826442767563,0.536826442767563
instructions,gptoss120b,2,44,oig_context_drift,194,0.5292804761398661,0.5292273355298118
instructions,gptoss120b,2,45,oig_context_drift,194,0.49999999999999994,0.49999999999999994
instructions,gptoss120b,2,46,oig_context_drift,194,0.5061111701562334,0.5060580295461792
instructions,gptoss120b,2,47,oig_context_drift,194,0.5278456796684026,0.5278988202784568
instructions,gptoss120b,2,48,oig_context_drift,194,0.5259326177064513,0.525879477096397
instructions,gptoss120b,2,49,oig_context_drift,194,0.5377829737485387,0.5377829737485387
instructions,gptoss120b,2,50,oig_context_drift,194,0.5083430757785099,0.5083430757785099
instructions,gptoss120b,2,51,oig_context_drift,194,0.5300775852906792,0.5302370071208418
instructions,gptoss120b,3,42,oig_context_drift,194,0.5883728345201402,0.5883728345201402
instructions,gptoss120b,3,43,oig_context_drift,194,0.5805611648421724,0.5805611648421724
instructions,gptoss120b,3,44,oig_context_drift,194,0.5713678393027952,0.5713678393027952
instructions,gptoss120b,3,45,oig_context_drift,194,0.5754065256669147,0.5754596662769689
instructions,gptoss120b,3,46,oig_context_drift,194,0.5776384312891911,0.5776384312891911
instructions,gptoss120b,3,47,oig_context_drift,194,0.5845467105962378,0.5845467105962378
instructions,gptoss120b,3,48,oig_context_drift,194,0.5742905728557764,0.5742905728557764
instructions,gptoss120b,3,49,oig_context_drift,194,0.5734934637049633,0.5734403230949092
instructions,gptoss120b,3,50,oig_context_drift,194,0.580189180571793,0.5801360399617388
instructions,gptoss120b,3,51,oig_context_drift,194,0.5684451057498141,0.5683388245297056
instructions,deepseekv4pro,0,42,oig_omission,114,0.5061557402277624,0.5064635272391506
instructions,deepseekv4pro,0,43,oig_omission,114,0.5196983687288397,0.5196983687288397
instructions,deepseekv4pro,0,44,oig_omission,114,0.5213911972914743,0.5210834102800862
instructions,deepseekv4pro,0,45,oig_omission,114,0.5301631271160357,0.5301631271160357
instructions,deepseekv4pro,0,46,oig_omission,114,0.5089258233302555,0.5089258233302555
instructions,deepseekv4pro,0,47,oig_omission,114,0.5173899661434288,0.5170821791320407
instructions,deepseekv4pro,0,48,oig_omission,114,0.5164666051092643,0.5164666051092643
instructions,deepseekv4pro,0,49,oig_omission,114,0.5112342259156664,0.5113881194213604
instructions,deepseekv4pro,0,50,oig_omission,114,0.5196983687288397,0.5198522622345337
instructions,deepseekv4pro,0,51,oig_omission,114,0.5287780855647892,0.5287780855647892
instructions,deepseekv4pro,1,42,oig_omission,114,0.5626346568174824,0.5627885503231764
instructions,deepseekv4pro,1,43,oig_omission,114,0.5647891658971991,0.5649430594028931
instructions,deepseekv4pro,1,44,oig_omission,114,0.5560172360726378,0.5561711295783318
instructions,deepseekv4pro,1,45,oig_omission,114,0.5649430594028932,0.5650969529085872
instructions,deepseekv4pro,1,46,oig_omission,114,0.5552477685441675,0.5552477685441675
instructions,deepseekv4pro,1,47,oig_omission,114,0.5667897814712219,0.566943674976916
instructions,deepseekv4pro,1,48,oig_omission,114,0.5666358879655279,0.5667897814712219
instructions,deepseekv4pro,1,49,oig_omission,114,0.5670975684826101,0.5672514619883041
instructions,deepseekv4pro,1,50,oig_omission,114,0.5654047399199754,0.5655586334256694
instructions,deepseekv4pro,1,51,oig_omission,114,0.5612496152662357,0.5614035087719299
instructions,deepseekv4pro,2,42,oig_omission,114,0.47106802092951683,0.47106802092951683
instructions,deepseekv4pro,2,43,oig_omission,114,0.48230224684518314,0.48230224684518314
instructions,deepseekv4pro,2,44,oig_omission,114,0.4841489689135119,0.4841489689135119
instructions,deepseekv4pro,2,45,oig_omission,114,0.49553708833487226,0.49553708833487226
instructions,deepseekv4pro,2,46,oig_omission,114,0.4844567559249,0.48430286241920595
instructions,deepseekv4pro,2,47,oig_omission,114,0.492151431209603,0.492151431209603
instructions,deepseekv4pro,2,48,oig_omission,114,0.4806094182825485,0.4806094182825485
instructions,deepseekv4pro,2,49,oig_omission,114,0.482148353339489,0.482148353339489
instructions,deepseekv4pro,2,50,oig_omission,114,0.4789165897199138,0.4789165897199138
instructions,deepseekv4pro,2,51,oig_omission,114,0.474145891043398,0.47399199753770394
instructions,deepseekv4pro,3,42,oig_omission,114,0.5209295167743921,0.5209295167743921
instructions,deepseekv4pro,3,43,oig_omission,114,0.5235457063711911,0.5236995998768852
instructions,deepseekv4pro,3,44,oig_omission,114,0.5213911972914743,0.5212373037857803
instructions,deepseekv4pro,3,45,oig_omission,114,0.5238534933825792,0.5238534933825792
instructions,deepseekv4pro,3,46,oig_omission,114,0.5112342259156664,0.5112342259156664
instructions,deepseekv4pro,3,47,oig_omission,114,0.5184672206832872,0.5184672206832872
instructions,deepseekv4pro,3,48,oig_omission,114,0.5190827947060634,0.5189289012003694
instructions,deepseekv4pro,3,49,oig_omission,114,0.5277008310249308,0.5275469375192366
instructions,deepseekv4pro,3,50,oig_omission,114,0.5317020621729763,0.5318559556786704
instructions,deepseekv4pro,3,51,oig_omission,114,0.5172360726377347,0.5173899661434288
instructions,gptoss120b,0,42,oig_omission,114,0.5061557402277624,0.5064635272391506
instructions,gptoss120b,0,43,oig_omission,114,0.5196983687288397,0.5196983687288397
instructions,gptoss120b,0,44,oig_omission,114,0.5213911972914743,0.5210834102800862
instructions,gptoss120b,0,45,oig_omission,114,0.5301631271160357,0.5301631271160357
instructions,gptoss120b,0,46,oig_omission,114,0.5089258233302555,0.5089258233302555
instructions,gptoss120b,0,47,oig_omission,114,0.5173899661434288,0.5170821791320407
instructions,gptoss120b,0,48,oig_omission,114,0.5164666051092643,0.5164666051092643
instructions,gptoss120b,0,49,oig_omission,114,0.5112342259156664,0.5113881194213604
instructions,gptoss120b,0,50,oig_omission,114,0.5196983687288397,0.5198522622345337
instructions,gptoss120b,0,51,oig_omission,114,0.5287780855647892,0.5287780855647892
instructions,gptoss120b,1,42,oig_omission,114,0.5236995998768852,0.5235457063711911
instructions,gptoss120b,1,43,oig_omission,114,0.5250846414281317,0.5249307479224377
instructions,gptoss120b,1,44,oig_omission,114,0.5187750076946753,0.5189289012003693
instructions,gptoss120b,1,45,oig_omission,114,0.5426285010772546,0.5427823945829486
instructions,gptoss120b,1,46,oig_omission,114,0.5366266543551862,0.5366266543551863
instructions,gptoss120b,1,47,oig_omission,114,0.5303170206217298,0.5304709141274239
instructions,gptoss120b,1,48,oig_omission,114,0.5243151738996614,0.5243151738996614
instructions,gptoss120b,1,49,oig_omission,114,0.5424746075715605,0.5426285010772546
instructions,gptoss120b,1,50,oig_omission,114,0.5321637426900585,0.5320098491843644
instructions,gptoss120b,1,51,oig_omission,114,0.5289319790704833,0.5290858725761772
instructions,gptoss120b,2,42,oig_omission,114,0.494767620806402,0.49461372730070796
instructions,gptoss120b,2,43,oig_omission,114,0.49522930132348414,0.49522930132348414
instructions,gptoss120b,2,44,oig_omission,114,0.4967682363804248,0.4966143428747307
instructions,gptoss120b,2,45,oig_omission,114,0.5,0.5
instructions,gptoss120b,2,46,oig_omission,114,0.4930747922437673,0.4930747922437673
instructions,gptoss120b,2,47,oig_omission,114,0.5006155740227762,0.5006155740227762
instructions,gptoss120b,2,48,oig_omission,114,0.5004616805170822,0.5006155740227762
instructions,gptoss120b,2,49,oig_omission,114,0.4907663896583564,0.4907663896583564
instructions,gptoss120b,2,50,oig_omission,114,0.4929208987380733,0.4929208987380733
instructions,gptoss120b,2,51,oig_omission,114,0.49199753770390886,0.49199753770390897
instructions,gptoss120b,3,42,oig_omission,114,0.5069252077562327,0.5069252077562327
instructions,gptoss120b,3,43,oig_omission,114,0.5163127116035704,0.5163127116035703
instructions,gptoss120b,3,44,oig_omission,114,0.5173899661434288,0.5173899661434288
instructions,gptoss120b,3,45,oig_omission,114,0.5250846414281317,0.5250846414281317
instructions,gptoss120b,3,46,oig_omission,114,0.5078485687903971,0.5078485687903971
instructions,gptoss120b,3,47,oig_omission,114,0.5170821791320406,0.5169282856263466
instructions,gptoss120b,3,48,oig_omission,114,0.515697137580794,0.515697137580794
instructions,gptoss120b,3,49,oig_omission,114,0.5121575869498307,0.5121575869498307
instructions,gptoss120b,3,50,oig_omission,114,0.5170821791320406,0.5169282856263465
instructions,gptoss120b,3,51,oig_omission,114,0.5095413973530316,0.5095413973530316
instructions,deepseekv4pro,0,42,mean,1302,0.4894466393848293,0.4893499594277997
instructions,deepseekv4pro,0,43,mean,1302,0.4338921405245684,0.43410242399176546
instructions,deepseekv4pro,0,44,mean,1302,0.4738696358397808,0.4737591372595438
instructions,deepseekv4pro,0,45,mean,1302,0.5076507844014816,0.5075699696800143
instructions,deepseekv4pro,0,46,mean,1302,0.47659029078108156,0.4766398421225023
instructions,deepseekv4pro,0,47,mean,1302,0.42095031567714075,0.42049775023083324
instructions,deepseekv4pro,0,48,mean,1302,0.5029385609139132,0.5030193756353806
instructions,deepseekv4pro,0,49,mean,1302,0.47411407211394113,0.4741038962032641
instructions,deepseekv4pro,0,50,mean,1302,0.490388249872761,0.4899570583691105
instructions,deepseekv4pro,0,51,mean,1302,0.40189743113856186,0.4019023307028089
instructions,deepseekv4pro,1,42,mean,1302,0.5420979713343712,0.5421413846923275
instructions,deepseekv4pro,1,43,mean,1302,0.5543940264173626,0.554453071465342
instructions,deepseekv4pro,1,44,mean,1302,0.5663931011980543,0.5664713315245665
instructions,deepseekv4pro,1,45,mean,1302,0.5607426657747419,0.5607869764498564
instructions,deepseekv4pro,1,46,mean,1302,0.5499911362104987,0.5500058705833635
instructions,deepseekv4pro,1,47,mean,1302,0.5399882514289166,0.5400468478183168
instructions,deepseekv4pro,1,48,mean,1302,0.5616477137371158,0.5617420244122304
instructions,deepseekv4pro,1,49,mean,1302,0.5499988570495252,0.5500355762089179
instructions,deepseekv4pro,1,50,mean,1302,0.565391713828812,0.5654659419082356
instructions,deepseekv4pro,1,51,mean,1302,0.5285361231653586,0.528644719554759
instructions,deepseekv4pro,2,42,mean,1302,0.4443739369437441,0.4443815284594662
instructions,deepseekv4pro,2,43,mean,1302,0.44616369950604023,0.44621325084746116
instructions,deepseekv4pro,2,44,mean,1302,0.4346037684057397,0.43475601169863554
instructions,deepseekv4pro,2,45,mean,1302,0.45805661394322783,0.4582164487518457
instructions,deepseekv4pro,2,46,mean,1302,0.4451830187889617,0.4453056857796078
instructions,deepseekv4pro,2,47,mean,1302,0.44508037693775193,0.4450969059449335
instructions,deepseekv4pro,2,48,mean,1302,0.4606639489033372,0.46071574353765393
instructions,deepseekv4pro,2,49,mean,1302,0.437094778655258,0.43722514471814605
instructions,deepseekv4pro,2,50,mean,1302,0.4523673745908122,0.4524106803922486
instructions,deepseekv4pro,2,51,mean,1302,0.44390388440896,0.44407030585962154
instructions,deepseekv4pro,3,42,mean,1302,0.4526687931513939,0.4528384627686296
instructions,deepseekv4pro,3,43,mean,1302,0.4388345398971583,0.4388203617393926
instructions,deepseekv4pro,3,44,mean,1302,0.4530117588830676,0.45298797946222313
instructions,deepseekv4pro,3,45,mean,1302,0.4725898587862182,0.47255635211327585
instructions,deepseekv4pro,3,46,mean,1302,0.4525034773945995,0.452424905966028
instructions,deepseekv4pro,3,47,mean,1302,0.4651370219912402,0.46514371618980377
instructions,deepseekv4pro,3,48,mean,1302,0.45846700295141957,0.4584119601505287
instructions,deepseekv4pro,3,49,mean,1302,0.46378823419998444,0.46372114897770367
instructions,deepseekv4pro,3,50,mean,1302,0.45822429289564,0.45823868616644564
instructions,deepseekv4pro,3,51,mean,1302,0.4486715091545852,0.44866492251254153
instructions,gptoss120b,0,42,mean,1302,0.4894466393848293,0.4893499594277997
instructions,gptoss120b,0,43,mean,1302,0.4338921405245684,0.43410242399176546
instructions,gptoss120b,0,44,mean,1302,0.4738696358397808,0.4737591372595438
instructions,gptoss120b,0,45,mean,1302,0.5076507844014816,0.5075699696800143
instructions,gptoss120b,0,46,mean,1302,0.47659029078108156,0.4766398421225023
instructions,gptoss120b,0,47,mean,1302,0.42095031567714075,0.42049775023083324
instructions,gptoss120b,0,48,mean,1302,0.5029385609139132,0.5030193756353806
instructions,gptoss120b,0,49,mean,1302,0.47411407211394113,0.4741038962032641
instructions,gptoss120b,0,50,mean,1302,0.490388249872761,0.4899570583691105
instructions,gptoss120b,0,51,mean,1302,0.40189743113856186,0.4019023307028089
instructions,gptoss120b,1,42,mean,1302,0.5194931408414681,0.5195667051492726
instructions,gptoss120b,1,43,mean,1302,0.5279872362509648,0.528002760384468
instructions,gptoss120b,1,44,mean,1302,0.5159504364726659,0.5159621377919966
instructions,gptoss120b,1,45,mean,1302,0.532334620600882,0.5323699937845371
instructions,gptoss120b,1,46,mean,1302,0.5170307014686235,0.5170873956671871
instructions,gptoss120b,1,47,mean,1302,0.5054973019302166,0.5055960635109991
instructions,gptoss120b,1,48,mean,1302,0.5197436629248883,0.5197490111477143
instructions,gptoss120b,1,49,mean,1302,0.5239843293296815,0.5241679435591438
instructions,gptoss120b,1,50,mean,1302,0.500496533030241,0.5004910772508949
instructions,gptoss120b,1,51,mean,1302,0.5106645710197558,0.5107633326005383
instructions,gptoss120b,2,42,mean,1302,0.44651255096438724,0.446421829557906
instructions,gptoss120b,2,43,mean,1302,0.43102118938026907,0.43108192150604524
instructions,gptoss120b,2,44,mean,1302,0.44840885073718806,0.44846143513214315
instructions,gptoss120b,2,45,mean,1302,0.4265325182575953,0.4266338642333328
instructions,gptoss120b,2,46,mean,1302,0.42547372683026297,0.4254594411159772
instructions,gptoss120b,2,47,mean,1302,0.4287677138299243,0.42893110222705166
instructions,gptoss120b,2,48,mean,1302,0.44472509074875466,0.4448051157095835
instructions,gptoss120b,2,49,mean,1302,0.43969997054940524,0.43968837678659456
instructions,gptoss120b,2,50,mean,1302,0.4296028534416369,0.429603302100216
instructions,gptoss120b,2,51,mean,1302,0.4535927756442324,0.4536003671599544
instructions,gptoss120b,3,42,mean,1302,0.5273200731788469,0.5272655865930551
instructions,gptoss120b,3,43,mean,1302,0.5054587082804912,0.5055899716605377
instructions,gptoss120b,3,44,mean,1302,0.49920334317361076,0.49921852620505475
instructions,gptoss120b,3,45,mean,1302,0.5187485954359395,0.5188919012373759
instructions,gptoss120b,3,46,mean,1302,0.5091800894849741,0.509137681000696
instructions,gptoss120b,3,47,mean,1302,0.4961287524627389,0.496231336857694
instructions,gptoss120b,3,48,mean,1302,0.5108743227228898,0.5109466486114768
instructions,gptoss120b,3,49,mean,1302,0.4982055188134606,0.4983287420192059
instructions,gptoss120b,3,50,mean,1302,0.5216492837170091,0.5217710533904969
instructions,gptoss120b,3,51,mean,1302,0.5079272908566976,0.5080130051424119
