arm,vintage,seed,n_redteam_rows,dataset,auroc_pipeline,auroc_rank
gptoss120b,0,46,0,mts,0.9588150673983696,0.9587617880547713
gptoss120b,0,46,0,toolace,0.7173929208804283,0.7173929208804284
gptoss120b,0,46,0,mean,0.8851071034837126,0.8862215877437694
gptoss120b,0,47,0,anthropic,0.9459151539008916,0.9598044633529652
gptoss120b,0,47,0,mt,0.8377930748926039,0.9178872729154806
gptoss120b,0,47,0,mts,0.9393414673131226,0.9463477009963238
gptoss120b,0,47,0,toolace,0.7160358417608566,0.7159614812611541
gptoss120b,0,47,0,mean,0.8597713844668686,0.885000229631481
gptoss120b,0,48,0,anthropic,0.955167754243062,0.9594884101197596
gptoss120b,0,48,0,mt,0.8718751617411107,0.8870658868588582
gptoss120b,0,48,0,mts,0.9456017901859449,0.946720656401513
gptoss120b,0,48,0,toolace,0.7119088340273647,0.7119088340273647
gptoss120b,0,48,0,mean,0.8711383850493706,0.876295946851874
gptoss120b,0,49,0,anthropic,0.9516760284031552,0.9517820103256673
gptoss120b,0,49,0,mt,0.9156099580767042,0.931111226127012
gptoss120b,0,49,0,mts,0.9357184719484256,0.9367041398049977
gptoss120b,0,49,0,toolace,0.7473787923854849,0.7474345627602618
gptoss120b,0,49,0,mean,0.8875958127034425,0.8917579847544846
gptoss120b,0,50,0,anthropic,0.954282048176354,0.9586613726172992
gptoss120b,0,50,0,mt,0.7925055638942083,0.8962269033693908
gptoss120b,0,50,0,mts,0.9530875379615323,0.9610794395013054
gptoss120b,0,50,0,toolace,0.7029669839381321,0.7030041641879833
gptoss120b,0,50,0,mean,0.8507105334925567,0.8797429699189947
gptoss120b,0,51,0,anthropic,0.9493368559705675,0.950095762237127
gptoss120b,0,51,0,mt,0.9384348636198955,0.9396511567724238
gptoss120b,0,51,0,mts,0.9293782300602057,0.9293249507166073
gptoss120b,0,51,0,toolace,0.6505614217727543,0.6505056513979774
gptoss120b,0,51,0,mean,0.8669278428558558,0.8673943802810338
gptoss120b,1,42,228,anthropic,0.9576469742161123,0.9585099698708535
gptoss120b,1,42,228,mt,0.953211531494229,0.9616479478287874
gptoss120b,1,42,228,mts,0.9371570142255847,0.9372102935691833
gptoss120b,1,42,228,toolace,0.7367638310529446,0.7367638310529447
gptoss120b,1,42,228,mean,0.8961948377472176,0.8985330105804421
gptoss120b,1,43,228,anthropic,0.953954639737165,0.9539300367908675
gptoss120b,1,43,228,mt,0.9546089746907509,0.9577144040163552
gptoss120b,1,43,228,mts,0.9405935318876871,0.9405935318876871
gptoss120b,1,43,228,toolace,0.7791493158834027,0.7791493158834027
gptoss120b,1,43,228,mean,0.9070766155497515,0.9078468221445781
gptoss120b,1,44,228,anthropic,0.9561575496979515,0.9562540689488106
gptoss120b,1,44,228,mt,0.9767610372133948,0.9762434656591273
gptoss120b,1,44,228,mts,0.9511694815919868,0.9511694815919869
gptoss120b,1,44,228,toolace,0.7527699286139203,0.7527699286139203
gptoss120b,1,44,228,mean,0.9092144992793133,0.9091092362034613
gptoss120b,1,45,228,anthropic,0.9378737755302882,0.9378718829959575
gptoss120b,1,45,228,mt,0.9666166347497541,0.9678588064799958
gptoss120b,1,45,228,mts,0.9419787948212477,0.9418455964622516
gptoss120b,1,45,228,toolace,0.7420806067816775,0.7420806067816775
gptoss120b,1,45,228,mean,0.8971374529707419,0.8974142231799705
gptoss120b,1,46,228,anthropic,0.9593256521673303,0.9594581295704704
gptoss120b,1,46,228,mt,0.9635629625795766,0.9662543346617669
gptoss120b,1,46,228,mts,0.9348660024508497,0.9350791198252438
gptoss120b,1,46,228,toolace,0.744013979773944,0.744013979773944
gptoss120b,1,46,228,mean,0.9004421492429252,0.9012013909578563
gptoss120b,1,47,228,anthropic,0.9582752956138625,0.9586329846023407
gptoss120b,1,47,228,mt,0.9386418922416024,0.9389783137518761
gptoss120b,1,47,228,mts,0.9288987159678193,0.9289519953114178
gptoss120b,1,47,228,toolace,0.7444415526472337,0.7444415526472337
gptoss120b,1,47,228,mean,0.8925643641176295,0.892751211578217
gptoss120b,1,48,228,anthropic,0.9589187572862573,0.9589263274235794
gptoss120b,1,48,228,mt,0.9727757362455359,0.9744319652191916
gptoss120b,1,48,228,mts,0.9484255953966647,0.9484255953966647
gptoss120b,1,48,228,toolace,0.780320493753718,0.780320493753718
gptoss120b,1,48,228,mean,0.915110145670544,0.9155260954482884
gptoss120b,1,49,228,anthropic,0.9507505791155051,0.950760041787158
gptoss120b,1,49,228,mt,0.9643651984886911,0.9686610423891103
gptoss120b,1,49,228,mts,0.942325110554638,0.9424849485854335
gptoss120b,1,49,228,toolace,0.7705234979179061,0.7705234979179061
gptoss120b,1,49,228,mean,0.906991096519185,0.908107382669902
gptoss120b,1,50,228,anthropic,0.9592594134657604,0.9610535360111433
gptoss120b,1,50,228,mt,0.946405465555613,0.9486051446612495
gptoss120b,1,50,228,mts,0.9350791198252437,0.9352655975278386
gptoss120b,1,50,228,toolace,0.710812016656752,0.710812016656752
gptoss120b,1,50,228,mean,0.8878890038758422,0.8889340737142459
gptoss120b,1,51,228,anthropic,0.959955866099411,0.9600258898696422
gptoss120b,1,51,228,mt,0.9624760623156152,0.964572227110398
gptoss120b,1,51,228,mts,0.9417123981032554,0.9416324790878576
gptoss120b,1,51,228,toolace,0.7589604402141583,0.7589604402141582
gptoss120b,1,51,228,mean,0.90577619168311,0.906297759070514
gptoss120b,2,42,422,anthropic,0.9600050719920059,0.960540659207558
