round,dataset,auroc,accuracy,tpr_at_fpr,fpr
iter0,anthropic,0.9528493996881103,0.8647859922178989,0.5369649805447471,0.01
iter0,mt,0.8103100253610062,0.5107913669064749,0.0,0.01
iter0,mts,0.9486919921146572,0.7335766423357665,0.4233576642335766,0.01
iter0,toolace,0.7267623438429507,0.649390243902439,0.15853658536585366,0.01
iter0,mean,0.8596534402516811,0.6896360613406448,0.27971480753604433,0.01
iter1,anthropic,0.9563354479250253,0.8570038910505836,0.5797665369649806,0.01
iter1,mt,0.9529527457170954,0.6294964028776978,0.0,0.01
iter1,mts,0.9396611433747136,0.843065693430657,0.1678832116788321,0.01
iter1,toolace,0.7528071088637716,0.5426829268292683,0.1524390243902439,0.01
iter1,mean,0.9004391114701514,0.7180622285470517,0.22502219325851416,0.01
iter2,anthropic,0.9606882768853426,0.8861867704280155,0.6050583657587548,0.01
iter2,mt,0.9707572071838931,0.7589928057553957,0.0,0.01
iter2,mts,0.9755714209600937,0.927007299270073,0.49635036496350365,0.01
iter2,toolace,0.8118493456276026,0.5762195121951219,0.20121951219512196,0.01
iter2,mean,0.9297165626642331,0.7871015969121515,0.3256570607293451,0.01
iter3,anthropic,0.9685404018228891,0.9114785992217899,0.6595330739299611,0.01
iter3,mt,0.9716629574038611,0.7410071942446043,0.0,0.01
iter3,mts,0.9520485907613617,0.8832116788321168,0.40875912408759124,0.01
iter3,toolace,0.831164485425342,0.6097560975609756,0.21951219512195122,0.01
iter3,mean,0.9308541088533635,0.7863633924648716,0.3219510982848759,0.01
